"host_total_listings_count","host_has_profile_pic","host_identity_verified","accommodates","bedrooms","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_days_since_joining","host_response_time_category","host_response_rate_percentage","host_acceptance_rate_percentage","host_is_superhost_filled","neighbourhood_grouped","dist_to_dt","property_type_grouped","entire_home_apt","bathrooms_numeric","security","essentials","kitchen_amenities","entertainment","bedroom_amenities","work","parking","toiletries","climate_control","convenience_features","price_numeric"
1,FALSE,FALSE,3,NA,2,2,365,2,2,365,365,2,365,TRUE,18,37,64,240,37,28,3,5,4.97,5,5,4.97,4.97,4.95,FALSE,1,0,1,0,2.47,468,"within an hour",1,0.97,FALSE,"Asheville",1.5488709389394,"Private Room",FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,125
1,TRUE,FALSE,5,3,3,3,1125,3,3,1125,1125,3,1125,TRUE,2,3,3,168,16,13,3,5,5,5,5,4.94,4.94,4.94,FALSE,1,1,0,0,1.21,1851,"within a few hours",0.8,0.83,FALSE,"Asheville",0.481446287597184,"Entire Place",TRUE,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,392
3,TRUE,TRUE,4,1,1,4,90,1,5,1125,1125,4,1125,TRUE,9,37,65,327,22,15,0,5,5,5,4.95,4.95,4.91,4.86,TRUE,3,3,0,0,1.62,474,"within an hour",1,1,TRUE,"Asheville",0.989576147310889,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,164
7,TRUE,TRUE,6,3,4,2,14,2,2,14,14,2,14,TRUE,22,46,61,61,23,18,1,4.78,4.87,4.78,4.96,4.96,4.91,4.65,FALSE,6,6,0,0,1.64,2390,"within an hour",1,1,TRUE,"Arden",9.22530516022406,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,175
1,TRUE,FALSE,4,1,1,1,24,1,2,1125,1125,1.3,1125,TRUE,24,51,81,171,36,23,1,4.94,4.97,4.92,5,5,5,4.97,TRUE,1,1,0,0,2.33,502,"within an hour",1,1,TRUE,"Fletcher",11.5126392551631,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,126
1,TRUE,TRUE,2,1,1,2,60,2,4,1125,1125,2.6,1125,TRUE,6,31,31,31,30,30,3,5,5,5,5,5,4.97,4.93,FALSE,1,1,0,0,2.47,2401,"within an hour",1,0.98,TRUE,"Asheville",1.33956923180189,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,140
2,TRUE,TRUE,8,3,6,3,365,3,3,365,365,3,365,TRUE,5,15,31,111,19,15,2,5,5,5,4.95,5,4.84,5,FALSE,1,1,0,0,1.35,2574,"within an hour",1,0.76,TRUE,"Asheville",4.72677546319864,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,230
1,TRUE,TRUE,6,2,5,2,28,2,2,1125,1125,2,1125,TRUE,2,11,28,281,61,49,2,4.98,4.93,4.97,4.97,5,4.77,4.85,FALSE,1,1,0,0,4.15,465,"within an hour",1,1,TRUE,"Arden",10.7878265304054,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,198
1,TRUE,TRUE,8,2,2,3,1125,3,3,1125,1125,3,1125,TRUE,0,0,15,285,6,6,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.69,2515,"within a day",1,1,FALSE,"Others",1.63720722233658,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,249
1123,TRUE,TRUE,9,4,6,2,1125,2,6,2,1125,2.4,248.8,TRUE,24,45,68,343,12,11,0,4.58,4.75,4.5,4.75,4.42,4.5,4.5,TRUE,10,10,0,0,0.9,1782,"within an hour",0.95,1,FALSE,"Others",3.78435195690644,"Entire Place",TRUE,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,181
6,TRUE,TRUE,6,3,4,2,62,2,2,1125,1125,2,1125,TRUE,8,18,45,318,33,25,0,4.97,4.94,5,4.97,5,4.82,4.79,TRUE,2,2,0,0,2.28,4935,"within an hour",1,1,TRUE,"Woodfin",2.62646796427989,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,105
2,TRUE,TRUE,6,3,4,3,21,2,3,1125,1125,2.9,1125,TRUE,11,41,56,56,23,20,1,4.91,5,4.96,4.96,5,4.87,4.83,FALSE,2,2,0,0,1.57,3813,"within an hour",1,1,TRUE,"Asheville",3.19210846395854,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,176
302,TRUE,TRUE,6,3,3,1,365,2,4,1125,1125,2.2,1125,TRUE,23,50,80,341,9,6,0,4.78,5,4.67,5,5,4.56,4.67,TRUE,51,51,0,0,0.68,2461,"within an hour",0.99,0.98,TRUE,"Fletcher",9.07091006863251,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,149
1,TRUE,TRUE,2,1,1,3,90,3,3,1125,1125,3,1125,TRUE,0,0,0,261,5,5,0,5,5,5,5,5,4.8,5,FALSE,1,1,0,0,0.42,3244,"N/A",NA,1,FALSE,"Asheville",2.39739365634707,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,99
1,TRUE,FALSE,2,1,1,2,1125,2,2,1125,1125,2,1125,TRUE,16,43,69,344,23,16,0,5,5,4.96,5,5,4.87,4.96,TRUE,1,1,0,0,1.61,460,"within an hour",1,1,TRUE,"Asheville",5.65811202748821,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,89
8,TRUE,TRUE,2,NA,1,2,365,1,4,1125,1125,3.7,1125,TRUE,21,51,81,127,63,49,1,4.89,4.87,4.98,5,4.9,4.95,4.71,FALSE,3,1,2,0,4.14,2226,"within an hour",1,0.99,TRUE,"Asheville",0.734215961830242,"Private Room",FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,74
1,TRUE,TRUE,6,2,2,2,1125,2,2,1125,1125,2,1125,TRUE,20,50,80,355,38,32,1,5,5,5,5,5,5,5,FALSE,1,1,0,0,2.81,3045,"within an hour",1,0.98,TRUE,"Asheville",7.60889691780745,"Entire Place",TRUE,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121
18,TRUE,TRUE,4,NA,2,1,365,1,3,365,365,1.2,365,TRUE,14,32,55,312,16,10,0,4.44,4.31,4.56,4.38,4.5,4.38,4.19,FALSE,15,15,0,0,1.05,1550,"within an hour",1,0.98,TRUE,"Others",1.19437973916997,"Entire Place",TRUE,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,138
1,TRUE,FALSE,8,4,4,3,40,3,3,40,40,3,40,TRUE,9,20,20,119,2,2,0,4,4,4,4.5,4,5,4,FALSE,1,1,0,0,0.17,2458,"within an hour",1,1,FALSE,"Asheville",0.478056673365887,"Entire Place",TRUE,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,450
1,TRUE,FALSE,3,1,2,2,1125,2,2,1125,1125,2,1125,TRUE,10,31,61,336,34,29,2,4.97,4.97,4.97,4.97,5,4.91,4.85,TRUE,1,1,0,0,2.51,738,"within an hour",1,1,TRUE,"Asheville",3.29770016163708,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99
3,TRUE,FALSE,4,2,3,2,10,2,3,1125,1125,2.3,1125,TRUE,30,60,90,365,5,4,0,5,5,5,5,5,4.8,4.8,FALSE,2,2,0,0,0.39,2258,"N/A",NA,1,TRUE,"Asheville",1.29266077711758,"Entire Place",TRUE,1.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,392
3,TRUE,FALSE,2,1,1,1,3,1,1,1125,1125,1,1125,TRUE,0,0,0,0,106,87,0,4.97,4.98,5,4.97,4.99,4.89,4.97,TRUE,1,1,0,0,7.18,2701,"N/A",NA,0.99,TRUE,"Asheville",4.30927978597208,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,91
1,TRUE,TRUE,4,2,2,2,1125,2,2,1125,1125,2,1125,TRUE,17,45,74,344,3,3,3,5,5,5,5,5,4.67,5,FALSE,1,1,0,0,3,2401,"within an hour",1,1,FALSE,"Asheville",3.18395672422859,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,149
3,TRUE,TRUE,2,1,1,1,1125,1,1,1125,1125,1,1125,TRUE,21,47,77,348,37,24,2,4.89,4.86,4.86,4.95,4.97,4.86,4.7,FALSE,3,3,0,0,2.47,2522,"within an hour",1,1,TRUE,"Asheville",3.32911478093662,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,104
2,TRUE,TRUE,1,NA,1,1,365,1,1,365,365,1,365,TRUE,15,15,26,301,5,4,0,4.8,5,4.8,5,5,5,5,FALSE,1,0,1,0,0.38,2320,"within a day",0.8,0.5,FALSE,"Others",8.78457419523927,"Private Room",FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,65
1123,TRUE,TRUE,4,2,2,2,1125,2,6,2,1125,2.7,186.1,TRUE,26,56,86,361,12,9,0,4.58,4.92,4.58,4.67,4.58,4.83,4.75,TRUE,10,10,0,0,0.86,1782,"within an hour",0.95,1,FALSE,"Others",0.614715520634904,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,262
1123,TRUE,TRUE,4,2,2,2,1125,2,6,2,1125,2.7,217,TRUE,24,54,84,359,7,5,1,4.57,5,4.57,5,4.71,4.86,4,TRUE,10,10,0,0,0.48,1782,"within an hour",0.95,1,FALSE,"Others",0.551501734177463,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,262
1123,TRUE,TRUE,4,2,2,2,1125,2,6,2,1125,2.6,224.4,TRUE,26,54,82,357,20,16,0,4.65,4.85,4.8,4.85,4.6,4.8,4.5,TRUE,10,10,0,0,1.36,1782,"within an hour",0.95,1,FALSE,"Others",0.483751749762233,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,263
1123,TRUE,TRUE,4,2,2,2,1125,2,6,2,1125,2.4,336.4,TRUE,30,60,90,365,12,9,0,4.75,4.75,4.75,4.92,4.67,4.67,4.75,TRUE,10,10,0,0,0.84,1782,"within an hour",0.95,1,FALSE,"Others",0.551238376561755,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,266
138,TRUE,TRUE,6,3,3,1,365,1,2,2,365,1.7,124.3,TRUE,25,52,82,350,16,11,0,4.94,5,4.94,4.94,5,4.88,4.88,TRUE,113,113,0,0,1.09,1984,"within an hour",1,0.98,TRUE,"Asheville",0.789483444561543,"Entire Place",TRUE,3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,295
5,TRUE,TRUE,4,2,2,2,30,2,2,1125,1125,2,1125,TRUE,15,45,75,350,20,11,1,4.85,4.75,4.95,4.75,4.75,4.85,4.75,FALSE,1,1,0,0,1.36,4088,"within an hour",0.9,0.99,TRUE,"Others",4.91017434607935,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,136
3,TRUE,FALSE,6,2,4,2,11,2,3,1125,1125,2.1,1125,TRUE,7,28,51,216,28,23,0,5,5,5,5,5,4.96,4.96,FALSE,2,2,0,0,1.9,1253,"within an hour",1,1,TRUE,"Asheville",6.11401037894304,"Entire Place",TRUE,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,149
1,TRUE,FALSE,6,3,4,2,365,1,4,365,365,2.9,365,TRUE,17,36,66,241,35,28,1,4.94,5,4.94,5,5,4.46,4.74,FALSE,1,1,0,0,2.63,1524,"within an hour",1,1,TRUE,"Asheville",4.82721565599388,"Entire Place",TRUE,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,244
7,TRUE,TRUE,3,1,1,1,365,1,1,1125,1125,1,1125,TRUE,20,50,80,260,83,76,2,4.99,4.95,4.94,5,5,4.89,4.86,FALSE,7,7,0,0,6.55,1419,"within an hour",1,1,TRUE,"Asheville",4.09094441712171,"Non-Traditional",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,87
7,TRUE,TRUE,3,1,1,1,28,1,1,1125,1125,1,1125,TRUE,17,47,77,352,72,48,5,4.96,4.94,4.96,5,5,4.94,4.89,FALSE,7,7,0,0,4.88,1419,"within an hour",1,1,TRUE,"Asheville",4.15017318480504,"Non-Traditional",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,86
7,TRUE,TRUE,8,4,5,2,365,1,2,1125,1125,1.3,1125,TRUE,18,36,66,338,28,28,0,4.93,4.86,4.89,5,4.93,4.96,4.71,TRUE,4,4,0,0,3.08,509,"within an hour",1,1,FALSE,"Others",8.91632307575867,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,143
1,TRUE,TRUE,3,1,2,2,60,2,2,1125,1125,2,1125,TRUE,10,20,50,50,69,67,4,4.99,4.99,5,4.97,4.99,4.96,4.99,TRUE,1,1,0,0,5.46,2417,"N/A",NA,NA,FALSE,"Asheville",1.9755351904963,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,110
3,TRUE,TRUE,4,2,3,3,21,2,4,1125,1125,2.4,1125,TRUE,11,34,58,144,79,70,5,4.96,4.97,4.97,4.95,4.94,4.8,4.89,FALSE,1,1,0,0,5.82,3046,"within an hour",1,1,TRUE,"Asheville",3.74115420957477,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,159
3,TRUE,TRUE,4,3,3,30,120,30,30,120,120,30,120,TRUE,23,53,83,157,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,4093,"within a few hours",1,NA,FALSE,"Asheville",0.352020879681975,"Entire Place",TRUE,2.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,215
2,TRUE,TRUE,2,1,1,3,365,3,30,180,365,14.3,287.6,TRUE,0,5,29,303,30,23,0,4.77,4.83,4.87,4.9,4.9,4.87,4.73,TRUE,1,1,0,0,2.16,480,"within an hour",1,0.99,FALSE,"Asheville",0.465683396228035,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,125
3,TRUE,FALSE,7,3,3,2,12,2,3,12,1125,2,845.5,TRUE,17,29,55,229,52,40,3,4.92,4.9,4.92,4.94,4.92,4.67,4.9,TRUE,2,2,0,0,3.59,1466,"within an hour",1,1,TRUE,"Asheville",4.26680115882028,"Entire Place",TRUE,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,130
1,TRUE,TRUE,4,2,2,1,1125,1,1,1125,1125,1,1125,TRUE,14,39,56,134,65,65,3,4.91,4.92,4.95,4.95,4.98,4.82,4.82,FALSE,1,1,0,0,5.57,2970,"within an hour",1,0.99,TRUE,"Asheville",3.30852690854821,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,133
1,TRUE,FALSE,6,3,3,2,365,2,2,365,365,2,365,TRUE,1,19,31,293,24,20,3,5,4.96,4.96,4.96,4.96,4.83,4.92,FALSE,1,1,0,0,1.71,1308,"N/A",NA,NA,FALSE,"Arden",9.20325927858027,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155
1,FALSE,TRUE,5,2,2,1,8,1,1,1125,1125,1,1125,TRUE,1,1,3,4,35,23,0,4.97,4.94,5,5,5,4.91,4.94,FALSE,1,1,0,0,2.41,443,"within an hour",1,0.95,TRUE,"Asheville",1.95555055055671,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,282
1,TRUE,TRUE,2,1,1,2,14,2,2,14,14,2,14,TRUE,13,40,70,160,46,37,5,5,5,5,4.98,5,4.96,4.91,TRUE,1,1,0,0,3.17,500,"N/A",NA,NA,FALSE,"Asheville",1.53396328973128,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,98
1,TRUE,TRUE,4,2,2,30,40,30,30,40,40,30,40,TRUE,0,0,0,236,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,3738,"N/A",NA,NA,FALSE,"Asheville",0.757486253873003,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,175
1,TRUE,TRUE,4,1,1,2,365,2,2,365,365,2,365,TRUE,22,50,80,355,15,15,2,4.73,5,4.93,4.8,4.73,4.93,4.8,FALSE,1,1,0,0,1.78,439,"within a few hours",1,0.79,TRUE,"Arden",9.77579169083149,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58
33,TRUE,TRUE,6,3,3,2,365,1,4,1125,1125,3.2,1125,TRUE,19,46,76,224,52,44,5,4.94,4.98,4.81,4.9,4.88,4.73,4.85,TRUE,9,9,0,0,3.59,1634,"within an hour",0.98,0.99,TRUE,"Others",6.0214006835074,"Entire Place",TRUE,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,114
1,TRUE,TRUE,12,5,7,2,20,2,4,1125,1125,2.2,1125,TRUE,13,24,41,292,27,25,3,4.96,5,4.93,5,5,5,4.96,FALSE,1,1,0,0,2.03,3105,"N/A",NA,NA,FALSE,"Woodfin",1.73307083656491,"Entire Place",TRUE,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,450
1,TRUE,TRUE,6,3,4,1,28,1,4,10,1125,3,1087.2,TRUE,5,8,26,148,29,29,4,4.97,4.97,4.86,4.93,5,4.9,4.93,FALSE,1,1,0,0,4.92,2322,"within an hour",1,0.98,TRUE,"Asheville",2.53551462760751,"Entire Place",TRUE,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,282
1,TRUE,FALSE,10,4,4,2,365,2,2,365,365,2,365,TRUE,30,60,90,365,2,1,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.16,439,"within a few hours",1,1,FALSE,"Others",12.6344428984286,"Entire Place",TRUE,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,825
3,FALSE,TRUE,4,2,2,30,365,30,30,1125,1125,30,1125,TRUE,0,26,56,331,1,1,0,5,5,5,5,5,5,5,TRUE,2,2,0,0,0.08,635,"within a few hours",1,0.33,FALSE,"Others",2.30190357342184,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,100
3,TRUE,FALSE,6,2,4,2,1125,2,2,1125,1125,2,1125,TRUE,5,10,28,124,49,44,6,4.96,4.96,4.94,4.96,4.98,4.8,4.9,TRUE,1,1,0,0,3.68,3382,"within an hour",1,1,TRUE,"Woodfin",2.73571349862316,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,105
3,TRUE,TRUE,3,2,2,30,90,30,30,90,90,30,90,TRUE,29,43,73,78,2,2,0,5,5,5,5,5,4.5,4.5,FALSE,2,2,0,0,0.3,2211,"within an hour",1,1,FALSE,"Asheville",1.24446462585786,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,99
1,TRUE,FALSE,8,2,4,1,28,1,2,1125,1125,1.3,1125,TRUE,8,28,58,104,92,85,8,4.92,4.95,4.92,4.98,4.98,4.87,4.84,FALSE,1,1,0,0,6.99,2551,"within an hour",1,1,TRUE,"Woodfin",2.47956546971067,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,144
1,TRUE,TRUE,4,4,3,90,1125,90,90,1125,1125,90,1125,TRUE,0,0,0,230,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,1809,"within a day",1,0,FALSE,"Asheville",3.79254006187994,"Entire Place",TRUE,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,225
1,TRUE,TRUE,4,2,2,2,1125,2,2,1125,1125,2,1125,TRUE,13,27,27,100,15,10,0,5,4.93,4.93,5,5,4.93,4.93,FALSE,1,1,0,0,1.07,3193,"within an hour",1,1,TRUE,"Others",3.81100093484835,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,124
11,TRUE,TRUE,5,3,3,30,160,30,30,160,160,30,160,TRUE,30,49,79,79,5,5,0,5,5,4.6,5,5,5,4.6,FALSE,1,1,0,0,0.42,4720,"a few days or more",0.4,0.8,FALSE,"Asheville",0.84917750826237,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,310
1,TRUE,TRUE,2,1,1,1,365,1,1,365,365,1,365,TRUE,10,23,27,27,40,34,2,5,5,4.95,5,5,5,4.85,FALSE,1,1,0,0,2.9,3113,"within a few hours",1,0.97,FALSE,"Asheville",0.919118375966725,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,85
1,TRUE,TRUE,2,1,1,1,1125,1,1,1125,1125,1,1125,TRUE,11,29,46,100,36,28,2,4.81,4.78,4.72,5,4.89,4.83,4.78,TRUE,1,1,0,0,2.52,744,"within an hour",1,1,TRUE,"Asheville",2.88135872987381,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,77
3,TRUE,TRUE,8,3,4,3,1125,3,3,1125,1125,3,1125,TRUE,13,25,27,131,14,11,0,4.93,5,4.86,5,5,4.86,4.79,TRUE,1,1,0,0,1.09,3197,"within an hour",1,1,FALSE,"Asheville",2.02352080070861,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,205
2,TRUE,FALSE,4,3,3,1,365,1,1,365,365,1,365,TRUE,29,59,89,364,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,2,1,1,0,NA,732,"a few days or more",0.2,0.39,FALSE,"Others",2.68574064084281,"Entire Place",TRUE,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,191
3,TRUE,FALSE,2,NA,1,1,1125,1,1,1125,1125,1,1125,TRUE,30,51,81,170,11,11,0,5,5,5,5,5,5,5,FALSE,1,0,1,0,1.15,434,"within an hour",1,1,FALSE,"Asheville",5.02443814988397,"Private Room",FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75
163,TRUE,TRUE,10,4,7,1,365,2,4,26,29,2.7,28.2,TRUE,0,0,14,260,18,16,0,5,5,5,5,5,5,4.89,TRUE,34,34,0,0,1.27,2196,"within an hour",1,1,FALSE,"Others",2.77368185337705,"Entire Place",TRUE,3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,398
1,TRUE,TRUE,5,2,2,28,365,28,28,365,365,28,365,TRUE,0,1,1,169,4,3,0,5,4.75,4.5,4.75,5,4.75,4.25,TRUE,1,1,0,0,0.31,2559,"within a few hours",1,1,TRUE,"Others",0.638431300431258,"Entire Place",TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,300
5,TRUE,TRUE,4,2,2,2,29,2,3,1125,1125,2.1,1125,TRUE,2,32,56,146,45,38,3,5,4.98,4.98,5,5,4.98,5,FALSE,4,4,0,0,3.27,1471,"within an hour",1,0.99,TRUE,"Asheville",5.96957213156293,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,172
2165,TRUE,TRUE,4,2,2,2,1125,2,3,1125,1125,2.2,1125,TRUE,29,59,89,361,7,6,0,4.86,5,4.86,5,5,4.86,4.86,TRUE,43,43,0,0,0.54,2281,"within an hour",0.98,0.99,FALSE,"Arden",8.86673191688588,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,147
1,TRUE,TRUE,4,NA,2,2,1125,2,2,1125,1125,2,1125,TRUE,20,43,73,163,29,24,0,4.93,4.93,4.97,4.97,5,4.97,4.97,TRUE,1,1,0,0,2.14,3337,"within a few hours",1,0.92,TRUE,"Asheville",0.963251746371779,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,120
2,TRUE,TRUE,3,1,2,2,1125,2,2,1125,1125,2,1125,TRUE,17,43,70,70,53,44,5,4.98,4.92,4.92,4.96,5,4.89,4.83,TRUE,1,1,0,0,3.78,3357,"within an hour",1,1,TRUE,"Others",3.99939005898393,"Entire Place",TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,119
